class,path
1,seg_train/seg_train/forest/6887.jpg
3,seg_train/seg_train/mountain/4624.jpg
3,seg_train/seg_train/mountain/932.jpg
0,seg_train/seg_train/buildings/3831.jpg
3,seg_train/seg_train/mountain/9588.jpg
0,seg_train/seg_train/buildings/8639.jpg
5,seg_train/seg_train/street/10131.jpg
4,seg_train/seg_train/sea/7297.jpg
0,seg_train/seg_train/buildings/15147.jpg
5,seg_train/seg_train/street/16954.jpg
4,seg_train/seg_train/sea/469.jpg
5,seg_train/seg_train/street/14015.jpg
3,seg_train/seg_train/mountain/4344.jpg
3,seg_train/seg_train/mountain/19601.jpg
3,seg_train/seg_train/mountain/2609.jpg
5,seg_train/seg_train/street/1407.jpg
3,seg_train/seg_train/mountain/1907.jpg
0,seg_train/seg_train/buildings/1281.jpg
3,seg_train/seg_train/mountain/5627.jpg
4,seg_train/seg_train/sea/7582.jpg
2,seg_train/seg_train/glacier/11139.jpg
3,seg_train/seg_train/mountain/16972.jpg
3,seg_train/seg_train/mountain/1155.jpg
2,seg_train/seg_train/glacier/17768.jpg
3,seg_train/seg_train/mountain/15978.jpg
4,seg_train/seg_train/sea/9573.jpg
5,seg_train/seg_train/street/2103.jpg
5,seg_train/seg_train/street/11737.jpg
4,seg_train/seg_train/sea/18465.jpg
3,seg_train/seg_train/mountain/5192.jpg
1,seg_train/seg_train/forest/1430.jpg
4,seg_train/seg_train/sea/11327.jpg
2,seg_train/seg_train/glacier/5019.jpg
3,seg_train/seg_train/mountain/15709.jpg
5,seg_train/seg_train/street/18016.jpg
4,seg_train/seg_train/sea/9506.jpg
4,seg_train/seg_train/sea/10382.jpg
5,seg_train/seg_train/street/10076.jpg
0,seg_train/seg_train/buildings/19217.jpg
0,seg_train/seg_train/buildings/16234.jpg
5,seg_train/seg_train/street/10851.jpg
3,seg_train/seg_train/mountain/12877.jpg
5,seg_train/seg_train/street/1269.jpg
2,seg_train/seg_train/glacier/947.jpg
4,seg_train/seg_train/sea/2516.jpg
0,seg_train/seg_train/buildings/1333.jpg
1,seg_train/seg_train/forest/2599.jpg
1,seg_train/seg_train/forest/11557.jpg
3,seg_train/seg_train/mountain/11439.jpg
5,seg_train/seg_train/street/16726.jpg
2,seg_train/seg_train/glacier/2565.jpg
3,seg_train/seg_train/mountain/16402.jpg
3,seg_train/seg_train/mountain/17173.jpg
2,seg_train/seg_train/glacier/8411.jpg
2,seg_train/seg_train/glacier/611.jpg
3,seg_train/seg_train/mountain/4009.jpg
4,seg_train/seg_train/sea/12852.jpg
0,seg_train/seg_train/buildings/18182.jpg
2,seg_train/seg_train/glacier/5051.jpg
3,seg_train/seg_train/mountain/19749.jpg
4,seg_train/seg_train/sea/16697.jpg
3,seg_train/seg_train/mountain/8782.jpg
3,seg_train/seg_train/mountain/5330.jpg
2,seg_train/seg_train/glacier/6499.jpg
4,seg_train/seg_train/sea/4617.jpg
1,seg_train/seg_train/forest/17214.jpg
0,seg_train/seg_train/buildings/14896.jpg
4,seg_train/seg_train/sea/8616.jpg
3,seg_train/seg_train/mountain/3969.jpg
1,seg_train/seg_train/forest/13049.jpg
4,seg_train/seg_train/sea/8569.jpg
3,seg_train/seg_train/mountain/6330.jpg
3,seg_train/seg_train/mountain/12237.jpg
3,seg_train/seg_train/mountain/11319.jpg
0,seg_train/seg_train/buildings/5152.jpg
5,seg_train/seg_train/street/9148.jpg
0,seg_train/seg_train/buildings/15487.jpg
1,seg_train/seg_train/forest/18184.jpg
0,seg_train/seg_train/buildings/12741.jpg
3,seg_train/seg_train/mountain/12311.jpg
3,seg_train/seg_train/mountain/11032.jpg
4,seg_train/seg_train/sea/5021.jpg
1,seg_train/seg_train/forest/7972.jpg
5,seg_train/seg_train/street/13492.jpg
3,seg_train/seg_train/mountain/1899.jpg
4,seg_train/seg_train/sea/2338.jpg
4,seg_train/seg_train/sea/6843.jpg
4,seg_train/seg_train/sea/953.jpg
2,seg_train/seg_train/glacier/11320.jpg
4,seg_train/seg_train/sea/17918.jpg
5,seg_train/seg_train/street/4871.jpg
0,seg_train/seg_train/buildings/3067.jpg
3,seg_train/seg_train/mountain/16322.jpg
1,seg_train/seg_train/forest/6480.jpg
5,seg_train/seg_train/street/9953.jpg
5,seg_train/seg_train/street/14961.jpg
5,seg_train/seg_train/street/18211.jpg
1,seg_train/seg_train/forest/4197.jpg
4,seg_train/seg_train/sea/3795.jpg
3,seg_train/seg_train/mountain/15977.jpg
2,seg_train/seg_train/glacier/4217.jpg
4,seg_train/seg_train/sea/18730.jpg
0,seg_train/seg_train/buildings/14447.jpg
5,seg_train/seg_train/street/5208.jpg
1,seg_train/seg_train/forest/13053.jpg
1,seg_train/seg_train/forest/18702.jpg
2,seg_train/seg_train/glacier/14232.jpg
5,seg_train/seg_train/street/10490.jpg
3,seg_train/seg_train/mountain/12907.jpg
1,seg_train/seg_train/forest/15593.jpg
5,seg_train/seg_train/street/5717.jpg
5,seg_train/seg_train/street/511.jpg
1,seg_train/seg_train/forest/587.jpg
0,seg_train/seg_train/buildings/10485.jpg
4,seg_train/seg_train/sea/8904.jpg
2,seg_train/seg_train/glacier/19934.jpg
5,seg_train/seg_train/street/16055.jpg
0,seg_train/seg_train/buildings/16931.jpg
3,seg_train/seg_train/mountain/18354.jpg
2,seg_train/seg_train/glacier/15383.jpg
1,seg_train/seg_train/forest/3663.jpg
1,seg_train/seg_train/forest/9969.jpg
0,seg_train/seg_train/buildings/16911.jpg
1,seg_train/seg_train/forest/5840.jpg
5,seg_train/seg_train/street/937.jpg
2,seg_train/seg_train/glacier/3219.jpg
4,seg_train/seg_train/sea/11253.jpg
2,seg_train/seg_train/glacier/8077.jpg
0,seg_train/seg_train/buildings/6702.jpg
1,seg_train/seg_train/forest/14934.jpg
3,seg_train/seg_train/mountain/18792.jpg
1,seg_train/seg_train/forest/12542.jpg
1,seg_train/seg_train/forest/4393.jpg
4,seg_train/seg_train/sea/1437.jpg
4,seg_train/seg_train/sea/19244.jpg
1,seg_train/seg_train/forest/2279.jpg
2,seg_train/seg_train/glacier/17257.jpg
2,seg_train/seg_train/glacier/11097.jpg
4,seg_train/seg_train/sea/5506.jpg
4,seg_train/seg_train/sea/894.jpg
4,seg_train/seg_train/sea/12019.jpg
2,seg_train/seg_train/glacier/13700.jpg
1,seg_train/seg_train/forest/11074.jpg
0,seg_train/seg_train/buildings/897.jpg
4,seg_train/seg_train/sea/2042.jpg
1,seg_train/seg_train/forest/8740.jpg
1,seg_train/seg_train/forest/2345.jpg
5,seg_train/seg_train/street/12870.jpg
5,seg_train/seg_train/street/17865.jpg
4,seg_train/seg_train/sea/8775.jpg
3,seg_train/seg_train/mountain/95.jpg
3,seg_train/seg_train/mountain/18569.jpg
0,seg_train/seg_train/buildings/8897.jpg
5,seg_train/seg_train/street/1259.jpg
5,seg_train/seg_train/street/5260.jpg
5,seg_train/seg_train/street/1091.jpg
4,seg_train/seg_train/sea/13692.jpg
4,seg_train/seg_train/sea/19854.jpg
1,seg_train/seg_train/forest/10346.jpg
5,seg_train/seg_train/street/19464.jpg
3,seg_train/seg_train/mountain/10008.jpg
5,seg_train/seg_train/street/18682.jpg
3,seg_train/seg_train/mountain/10384.jpg
5,seg_train/seg_train/street/15484.jpg
4,seg_train/seg_train/sea/12204.jpg
2,seg_train/seg_train/glacier/13201.jpg
2,seg_train/seg_train/glacier/12114.jpg
5,seg_train/seg_train/street/16848.jpg
2,seg_train/seg_train/glacier/11774.jpg
2,seg_train/seg_train/glacier/9185.jpg
0,seg_train/seg_train/buildings/18252.jpg
5,seg_train/seg_train/street/17404.jpg
1,seg_train/seg_train/forest/8993.jpg
5,seg_train/seg_train/street/15050.jpg
3,seg_train/seg_train/mountain/9756.jpg
5,seg_train/seg_train/street/373.jpg
0,seg_train/seg_train/buildings/19036.jpg
5,seg_train/seg_train/street/1297.jpg
2,seg_train/seg_train/glacier/5904.jpg
4,seg_train/seg_train/sea/18898.jpg
2,seg_train/seg_train/glacier/10.jpg
2,seg_train/seg_train/glacier/15672.jpg
2,seg_train/seg_train/glacier/18552.jpg
0,seg_train/seg_train/buildings/13674.jpg
0,seg_train/seg_train/buildings/14673.jpg
4,seg_train/seg_train/sea/9514.jpg
3,seg_train/seg_train/mountain/12595.jpg
3,seg_train/seg_train/mountain/13419.jpg
0,seg_train/seg_train/buildings/19689.jpg
1,seg_train/seg_train/forest/16132.jpg
1,seg_train/seg_train/forest/4258.jpg
5,seg_train/seg_train/street/13406.jpg
3,seg_train/seg_train/mountain/12708.jpg
5,seg_train/seg_train/street/16504.jpg
3,seg_train/seg_train/mountain/9068.jpg
1,seg_train/seg_train/forest/13145.jpg
0,seg_train/seg_train/buildings/864.jpg
2,seg_train/seg_train/glacier/4128.jpg
5,seg_train/seg_train/street/7392.jpg
1,seg_train/seg_train/forest/13519.jpg
5,seg_train/seg_train/street/6971.jpg
1,seg_train/seg_train/forest/5591.jpg
5,seg_train/seg_train/street/5359.jpg
1,seg_train/seg_train/forest/17183.jpg
4,seg_train/seg_train/sea/5900.jpg
1,seg_train/seg_train/forest/2392.jpg
0,seg_train/seg_train/buildings/13982.jpg
1,seg_train/seg_train/forest/19826.jpg
0,seg_train/seg_train/buildings/7570.jpg
5,seg_train/seg_train/street/11122.jpg
3,seg_train/seg_train/mountain/20026.jpg
4,seg_train/seg_train/sea/19030.jpg
0,seg_train/seg_train/buildings/14749.jpg
0,seg_train/seg_train/buildings/8933.jpg
5,seg_train/seg_train/street/1411.jpg
5,seg_train/seg_train/street/12455.jpg
2,seg_train/seg_train/glacier/19284.jpg
5,seg_train/seg_train/street/3181.jpg
0,seg_train/seg_train/buildings/6505.jpg
4,seg_train/seg_train/sea/10789.jpg
0,seg_train/seg_train/buildings/1569.jpg
1,seg_train/seg_train/forest/7411.jpg
0,seg_train/seg_train/buildings/3792.jpg
4,seg_train/seg_train/sea/13273.jpg
1,seg_train/seg_train/forest/14063.jpg
0,seg_train/seg_train/buildings/9526.jpg
1,seg_train/seg_train/forest/19072.jpg
5,seg_train/seg_train/street/2308.jpg
0,seg_train/seg_train/buildings/18034.jpg
0,seg_train/seg_train/buildings/1872.jpg
2,seg_train/seg_train/glacier/17500.jpg
2,seg_train/seg_train/glacier/359.jpg
2,seg_train/seg_train/glacier/10592.jpg
4,seg_train/seg_train/sea/11653.jpg
0,seg_train/seg_train/buildings/4797.jpg
0,seg_train/seg_train/buildings/10720.jpg
5,seg_train/seg_train/street/17965.jpg
4,seg_train/seg_train/sea/19547.jpg
4,seg_train/seg_train/sea/2377.jpg
2,seg_train/seg_train/glacier/8098.jpg
0,seg_train/seg_train/buildings/18029.jpg
4,seg_train/seg_train/sea/9701.jpg
3,seg_train/seg_train/mountain/19290.jpg
0,seg_train/seg_train/buildings/18156.jpg
2,seg_train/seg_train/glacier/9395.jpg
0,seg_train/seg_train/buildings/1850.jpg
2,seg_train/seg_train/glacier/2098.jpg
1,seg_train/seg_train/forest/17515.jpg
3,seg_train/seg_train/mountain/11393.jpg
1,seg_train/seg_train/forest/1217.jpg
4,seg_train/seg_train/sea/9628.jpg
0,seg_train/seg_train/buildings/1244.jpg
4,seg_train/seg_train/sea/11728.jpg
4,seg_train/seg_train/sea/12249.jpg
1,seg_train/seg_train/forest/14233.jpg
1,seg_train/seg_train/forest/98.jpg
5,seg_train/seg_train/street/3762.jpg
5,seg_train/seg_train/street/5118.jpg
2,seg_train/seg_train/glacier/6609.jpg
2,seg_train/seg_train/glacier/12440.jpg
1,seg_train/seg_train/forest/10896.jpg
1,seg_train/seg_train/forest/7854.jpg
2,seg_train/seg_train/glacier/1967.jpg
0,seg_train/seg_train/buildings/7755.jpg
0,seg_train/seg_train/buildings/19260.jpg
0,seg_train/seg_train/buildings/6935.jpg
2,seg_train/seg_train/glacier/17544.jpg
0,seg_train/seg_train/buildings/12761.jpg
2,seg_train/seg_train/glacier/5510.jpg
1,seg_train/seg_train/forest/14316.jpg
1,seg_train/seg_train/forest/15600.jpg
3,seg_train/seg_train/mountain/6323.jpg
4,seg_train/seg_train/sea/6015.jpg
4,seg_train/seg_train/sea/10947.jpg
3,seg_train/seg_train/mountain/8245.jpg
0,seg_train/seg_train/buildings/3798.jpg
4,seg_train/seg_train/sea/6742.jpg
2,seg_train/seg_train/glacier/3443.jpg
2,seg_train/seg_train/glacier/4054.jpg
2,seg_train/seg_train/glacier/18247.jpg
1,seg_train/seg_train/forest/12364.jpg
4,seg_train/seg_train/sea/5570.jpg
2,seg_train/seg_train/glacier/12893.jpg
1,seg_train/seg_train/forest/8827.jpg
0,seg_train/seg_train/buildings/17793.jpg
2,seg_train/seg_train/glacier/10289.jpg
4,seg_train/seg_train/sea/16422.jpg
4,seg_train/seg_train/sea/3019.jpg
3,seg_train/seg_train/mountain/14716.jpg
5,seg_train/seg_train/street/12745.jpg
2,seg_train/seg_train/glacier/7719.jpg
0,seg_train/seg_train/buildings/6718.jpg
1,seg_train/seg_train/forest/11614.jpg
4,seg_train/seg_train/sea/2669.jpg
3,seg_train/seg_train/mountain/155.jpg
3,seg_train/seg_train/mountain/14024.jpg
4,seg_train/seg_train/sea/19189.jpg
2,seg_train/seg_train/glacier/13328.jpg
5,seg_train/seg_train/street/10348.jpg
5,seg_train/seg_train/street/9978.jpg
5,seg_train/seg_train/street/19867.jpg
4,seg_train/seg_train/sea/15774.jpg
4,seg_train/seg_train/sea/4112.jpg
4,seg_train/seg_train/sea/5976.jpg
0,seg_train/seg_train/buildings/66.jpg
0,seg_train/seg_train/buildings/12615.jpg
0,seg_train/seg_train/buildings/595.jpg
5,seg_train/seg_train/street/2234.jpg
4,seg_train/seg_train/sea/922.jpg
1,seg_train/seg_train/forest/7799.jpg
3,seg_train/seg_train/mountain/6498.jpg
0,seg_train/seg_train/buildings/13276.jpg
2,seg_train/seg_train/glacier/3334.jpg
4,seg_train/seg_train/sea/16067.jpg
0,seg_train/seg_train/buildings/5384.jpg
1,seg_train/seg_train/forest/18267.jpg
0,seg_train/seg_train/buildings/5190.jpg
5,seg_train/seg_train/street/12682.jpg
5,seg_train/seg_train/street/6815.jpg
3,seg_train/seg_train/mountain/6842.jpg
2,seg_train/seg_train/glacier/18128.jpg
0,seg_train/seg_train/buildings/6175.jpg
4,seg_train/seg_train/sea/5096.jpg
5,seg_train/seg_train/street/10780.jpg
3,seg_train/seg_train/mountain/11118.jpg
1,seg_train/seg_train/forest/7665.jpg
5,seg_train/seg_train/street/2703.jpg
1,seg_train/seg_train/forest/5935.jpg
5,seg_train/seg_train/street/15574.jpg
4,seg_train/seg_train/sea/12619.jpg
4,seg_train/seg_train/sea/2415.jpg
1,seg_train/seg_train/forest/14980.jpg
2,seg_train/seg_train/glacier/14091.jpg
0,seg_train/seg_train/buildings/1193.jpg
2,seg_train/seg_train/glacier/12236.jpg
5,seg_train/seg_train/street/2692.jpg
5,seg_train/seg_train/street/5316.jpg
4,seg_train/seg_train/sea/10262.jpg
4,seg_train/seg_train/sea/8239.jpg
0,seg_train/seg_train/buildings/9241.jpg
2,seg_train/seg_train/glacier/17283.jpg
1,seg_train/seg_train/forest/12726.jpg
0,seg_train/seg_train/buildings/5883.jpg
2,seg_train/seg_train/glacier/702.jpg
3,seg_train/seg_train/mountain/15056.jpg
3,seg_train/seg_train/mountain/11790.jpg
2,seg_train/seg_train/glacier/9544.jpg
4,seg_train/seg_train/sea/11591.jpg
5,seg_train/seg_train/street/19141.jpg
0,seg_train/seg_train/buildings/5048.jpg
0,seg_train/seg_train/buildings/8797.jpg
4,seg_train/seg_train/sea/9857.jpg
0,seg_train/seg_train/buildings/8619.jpg
2,seg_train/seg_train/glacier/17105.jpg
0,seg_train/seg_train/buildings/17873.jpg
1,seg_train/seg_train/forest/7963.jpg
5,seg_train/seg_train/street/2405.jpg
1,seg_train/seg_train/forest/6366.jpg
2,seg_train/seg_train/glacier/10996.jpg
3,seg_train/seg_train/mountain/11276.jpg
4,seg_train/seg_train/sea/9485.jpg
0,seg_train/seg_train/buildings/4098.jpg
1,seg_train/seg_train/forest/7694.jpg
2,seg_train/seg_train/glacier/8963.jpg
2,seg_train/seg_train/glacier/11070.jpg
1,seg_train/seg_train/forest/9015.jpg
1,seg_train/seg_train/forest/16616.jpg
1,seg_train/seg_train/forest/14670.jpg
1,seg_train/seg_train/forest/9013.jpg
0,seg_train/seg_train/buildings/17825.jpg
4,seg_train/seg_train/sea/15289.jpg
1,seg_train/seg_train/forest/2172.jpg
2,seg_train/seg_train/glacier/13300.jpg
5,seg_train/seg_train/street/14260.jpg
1,seg_train/seg_train/forest/13378.jpg
4,seg_train/seg_train/sea/12303.jpg
1,seg_train/seg_train/forest/16188.jpg
3,seg_train/seg_train/mountain/13818.jpg
1,seg_train/seg_train/forest/11979.jpg
1,seg_train/seg_train/forest/16155.jpg
3,seg_train/seg_train/mountain/5963.jpg
0,seg_train/seg_train/buildings/1482.jpg
0,seg_train/seg_train/buildings/963.jpg
5,seg_train/seg_train/street/8794.jpg
0,seg_train/seg_train/buildings/17673.jpg
4,seg_train/seg_train/sea/7901.jpg
1,seg_train/seg_train/forest/16625.jpg
4,seg_train/seg_train/sea/17008.jpg
0,seg_train/seg_train/buildings/9243.jpg
0,seg_train/seg_train/buildings/14525.jpg
3,seg_train/seg_train/mountain/15806.jpg
3,seg_train/seg_train/mountain/12151.jpg
3,seg_train/seg_train/mountain/6790.jpg
4,seg_train/seg_train/sea/10822.jpg
4,seg_train/seg_train/sea/3691.jpg
3,seg_train/seg_train/mountain/9023.jpg
5,seg_train/seg_train/street/15072.jpg
3,seg_train/seg_train/mountain/12663.jpg
4,seg_train/seg_train/sea/18525.jpg
4,seg_train/seg_train/sea/13911.jpg
0,seg_train/seg_train/buildings/5791.jpg
0,seg_train/seg_train/buildings/2406.jpg
2,seg_train/seg_train/glacier/8756.jpg
5,seg_train/seg_train/street/12988.jpg
5,seg_train/seg_train/street/13671.jpg
5,seg_train/seg_train/street/262.jpg
2,seg_train/seg_train/glacier/6316.jpg
2,seg_train/seg_train/glacier/12101.jpg
0,seg_train/seg_train/buildings/17541.jpg
0,seg_train/seg_train/buildings/19440.jpg
3,seg_train/seg_train/mountain/11672.jpg
3,seg_train/seg_train/mountain/5538.jpg
1,seg_train/seg_train/forest/16778.jpg
4,seg_train/seg_train/sea/9307.jpg
1,seg_train/seg_train/forest/14338.jpg
3,seg_train/seg_train/mountain/10001.jpg
1,seg_train/seg_train/forest/10990.jpg
4,seg_train/seg_train/sea/18334.jpg
5,seg_train/seg_train/street/5892.jpg
0,seg_train/seg_train/buildings/7856.jpg
0,seg_train/seg_train/buildings/4057.jpg
0,seg_train/seg_train/buildings/18240.jpg
0,seg_train/seg_train/buildings/7509.jpg
3,seg_train/seg_train/mountain/19024.jpg
4,seg_train/seg_train/sea/14281.jpg
2,seg_train/seg_train/glacier/10389.jpg
3,seg_train/seg_train/mountain/5895.jpg
4,seg_train/seg_train/sea/4408.jpg
2,seg_train/seg_train/glacier/14595.jpg
4,seg_train/seg_train/sea/5023.jpg
0,seg_train/seg_train/buildings/13624.jpg
1,seg_train/seg_train/forest/15597.jpg
5,seg_train/seg_train/street/10618.jpg
1,seg_train/seg_train/forest/296.jpg
5,seg_train/seg_train/street/6103.jpg
2,seg_train/seg_train/glacier/11264.jpg
0,seg_train/seg_train/buildings/5452.jpg
4,seg_train/seg_train/sea/916.jpg
5,seg_train/seg_train/street/13675.jpg
3,seg_train/seg_train/mountain/14698.jpg
1,seg_train/seg_train/forest/3958.jpg
4,seg_train/seg_train/sea/1251.jpg
4,seg_train/seg_train/sea/7233.jpg
3,seg_train/seg_train/mountain/10174.jpg
4,seg_train/seg_train/sea/4779.jpg
1,seg_train/seg_train/forest/6380.jpg
1,seg_train/seg_train/forest/3396.jpg
3,seg_train/seg_train/mountain/122.jpg
1,seg_train/seg_train/forest/15488.jpg
5,seg_train/seg_train/street/5897.jpg
2,seg_train/seg_train/glacier/17957.jpg
3,seg_train/seg_train/mountain/17820.jpg
2,seg_train/seg_train/glacier/11747.jpg
4,seg_train/seg_train/sea/13780.jpg
5,seg_train/seg_train/street/3960.jpg
4,seg_train/seg_train/sea/15790.jpg
3,seg_train/seg_train/mountain/3618.jpg
5,seg_train/seg_train/street/6946.jpg
0,seg_train/seg_train/buildings/12766.jpg
1,seg_train/seg_train/forest/13444.jpg
3,seg_train/seg_train/mountain/9551.jpg
0,seg_train/seg_train/buildings/10257.jpg
4,seg_train/seg_train/sea/4504.jpg
4,seg_train/seg_train/sea/10529.jpg
4,seg_train/seg_train/sea/19876.jpg
5,seg_train/seg_train/street/11803.jpg
5,seg_train/seg_train/street/576.jpg
5,seg_train/seg_train/street/1601.jpg
3,seg_train/seg_train/mountain/18102.jpg
3,seg_train/seg_train/mountain/10181.jpg
4,seg_train/seg_train/sea/17971.jpg
4,seg_train/seg_train/sea/786.jpg
4,seg_train/seg_train/sea/18268.jpg
3,seg_train/seg_train/mountain/10862.jpg
5,seg_train/seg_train/street/11722.jpg
3,seg_train/seg_train/mountain/14140.jpg
2,seg_train/seg_train/glacier/4658.jpg
0,seg_train/seg_train/buildings/2985.jpg
3,seg_train/seg_train/mountain/4417.jpg
0,seg_train/seg_train/buildings/12668.jpg
5,seg_train/seg_train/street/9760.jpg
1,seg_train/seg_train/forest/5606.jpg
0,seg_train/seg_train/buildings/10489.jpg
0,seg_train/seg_train/buildings/10362.jpg
5,seg_train/seg_train/street/17268.jpg
0,seg_train/seg_train/buildings/16889.jpg
4,seg_train/seg_train/sea/17045.jpg
3,seg_train/seg_train/mountain/16857.jpg
2,seg_train/seg_train/glacier/15167.jpg
3,seg_train/seg_train/mountain/14175.jpg
4,seg_train/seg_train/sea/19695.jpg
2,seg_train/seg_train/glacier/1496.jpg
3,seg_train/seg_train/mountain/3306.jpg
1,seg_train/seg_train/forest/7683.jpg
0,seg_train/seg_train/buildings/4294.jpg
1,seg_train/seg_train/forest/11640.jpg
4,seg_train/seg_train/sea/19328.jpg
3,seg_train/seg_train/mountain/3367.jpg
3,seg_train/seg_train/mountain/4316.jpg
3,seg_train/seg_train/mountain/4964.jpg
1,seg_train/seg_train/forest/7561.jpg
3,seg_train/seg_train/mountain/6467.jpg
3,seg_train/seg_train/mountain/15069.jpg
0,seg_train/seg_train/buildings/16488.jpg
0,seg_train/seg_train/buildings/16346.jpg
2,seg_train/seg_train/glacier/3148.jpg
2,seg_train/seg_train/glacier/2511.jpg
1,seg_train/seg_train/forest/18255.jpg
4,seg_train/seg_train/sea/17770.jpg
2,seg_train/seg_train/glacier/13608.jpg
2,seg_train/seg_train/glacier/14889.jpg
0,seg_train/seg_train/buildings/9656.jpg
3,seg_train/seg_train/mountain/15502.jpg
4,seg_train/seg_train/sea/11675.jpg
1,seg_train/seg_train/forest/18154.jpg
5,seg_train/seg_train/street/5593.jpg
3,seg_train/seg_train/mountain/4676.jpg
4,seg_train/seg_train/sea/3972.jpg
1,seg_train/seg_train/forest/15481.jpg
0,seg_train/seg_train/buildings/991.jpg
0,seg_train/seg_train/buildings/4156.jpg
0,seg_train/seg_train/buildings/1291.jpg
5,seg_train/seg_train/street/3412.jpg
2,seg_train/seg_train/glacier/2429.jpg
0,seg_train/seg_train/buildings/2670.jpg
5,seg_train/seg_train/street/201.jpg
4,seg_train/seg_train/sea/5390.jpg
5,seg_train/seg_train/street/17139.jpg
2,seg_train/seg_train/glacier/8041.jpg
4,seg_train/seg_train/sea/1367.jpg
2,seg_train/seg_train/glacier/9592.jpg
3,seg_train/seg_train/mountain/15168.jpg
0,seg_train/seg_train/buildings/16543.jpg
5,seg_train/seg_train/street/8003.jpg
5,seg_train/seg_train/street/2301.jpg
3,seg_train/seg_train/mountain/3934.jpg
4,seg_train/seg_train/sea/10982.jpg
1,seg_train/seg_train/forest/10368.jpg
0,seg_train/seg_train/buildings/16595.jpg
1,seg_train/seg_train/forest/10597.jpg
5,seg_train/seg_train/street/13011.jpg
5,seg_train/seg_train/street/312.jpg
5,seg_train/seg_train/street/3740.jpg
1,seg_train/seg_train/forest/8275.jpg
0,seg_train/seg_train/buildings/12938.jpg
2,seg_train/seg_train/glacier/417.jpg
4,seg_train/seg_train/sea/7365.jpg
4,seg_train/seg_train/sea/6060.jpg
5,seg_train/seg_train/street/3282.jpg
0,seg_train/seg_train/buildings/12393.jpg
0,seg_train/seg_train/buildings/12400.jpg
5,seg_train/seg_train/street/16336.jpg
5,seg_train/seg_train/street/14252.jpg
0,seg_train/seg_train/buildings/18291.jpg
1,seg_train/seg_train/forest/15135.jpg
5,seg_train/seg_train/street/16905.jpg
3,seg_train/seg_train/mountain/860.jpg
5,seg_train/seg_train/street/13633.jpg
0,seg_train/seg_train/buildings/12265.jpg
4,seg_train/seg_train/sea/336.jpg
3,seg_train/seg_train/mountain/2281.jpg
1,seg_train/seg_train/forest/11578.jpg
3,seg_train/seg_train/mountain/5172.jpg
2,seg_train/seg_train/glacier/19274.jpg
2,seg_train/seg_train/glacier/7892.jpg
3,seg_train/seg_train/mountain/14844.jpg
5,seg_train/seg_train/street/14440.jpg
1,seg_train/seg_train/forest/15402.jpg
5,seg_train/seg_train/street/16806.jpg
1,seg_train/seg_train/forest/18527.jpg
4,seg_train/seg_train/sea/13412.jpg
3,seg_train/seg_train/mountain/13553.jpg
2,seg_train/seg_train/glacier/13285.jpg
5,seg_train/seg_train/street/9352.jpg
5,seg_train/seg_train/street/12430.jpg
3,seg_train/seg_train/mountain/2863.jpg
3,seg_train/seg_train/mountain/8734.jpg
2,seg_train/seg_train/glacier/9406.jpg
3,seg_train/seg_train/mountain/15970.jpg
1,seg_train/seg_train/forest/850.jpg
1,seg_train/seg_train/forest/1296.jpg
1,seg_train/seg_train/forest/9462.jpg
1,seg_train/seg_train/forest/18248.jpg
5,seg_train/seg_train/street/8413.jpg
3,seg_train/seg_train/mountain/8532.jpg
3,seg_train/seg_train/mountain/2635.jpg
3,seg_train/seg_train/mountain/4857.jpg
5,seg_train/seg_train/street/8334.jpg
4,seg_train/seg_train/sea/19765.jpg
0,seg_train/seg_train/buildings/2607.jpg
3,seg_train/seg_train/mountain/8635.jpg
3,seg_train/seg_train/mountain/12710.jpg
3,seg_train/seg_train/mountain/10386.jpg
0,seg_train/seg_train/buildings/7325.jpg
1,seg_train/seg_train/forest/4001.jpg
1,seg_train/seg_train/forest/17846.jpg
0,seg_train/seg_train/buildings/14081.jpg
3,seg_train/seg_train/mountain/6994.jpg
3,seg_train/seg_train/mountain/4215.jpg
1,seg_train/seg_train/forest/8328.jpg
1,seg_train/seg_train/forest/15668.jpg
2,seg_train/seg_train/glacier/4400.jpg
3,seg_train/seg_train/mountain/12600.jpg
5,seg_train/seg_train/street/5664.jpg
5,seg_train/seg_train/street/8928.jpg
2,seg_train/seg_train/glacier/7410.jpg
1,seg_train/seg_train/forest/15233.jpg
5,seg_train/seg_train/street/10610.jpg
2,seg_train/seg_train/glacier/10639.jpg
2,seg_train/seg_train/glacier/60.jpg
1,seg_train/seg_train/forest/1286.jpg
5,seg_train/seg_train/street/6011.jpg
1,seg_train/seg_train/forest/2504.jpg
3,seg_train/seg_train/mountain/17379.jpg
0,seg_train/seg_train/buildings/8813.jpg
4,seg_train/seg_train/sea/12048.jpg
3,seg_train/seg_train/mountain/1788.jpg
2,seg_train/seg_train/glacier/10365.jpg
0,seg_train/seg_train/buildings/15344.jpg
5,seg_train/seg_train/street/8925.jpg
5,seg_train/seg_train/street/15379.jpg
0,seg_train/seg_train/buildings/16939.jpg
0,seg_train/seg_train/buildings/15361.jpg
5,seg_train/seg_train/street/16708.jpg
0,seg_train/seg_train/buildings/137.jpg
3,seg_train/seg_train/mountain/9083.jpg
1,seg_train/seg_train/forest/19337.jpg
0,seg_train/seg_train/buildings/7491.jpg
